id,nome,id_orgao,id_municipio,cnpj,cep,total_fornecedores_cadastrados,total_fornecedores_recadastrados,unidade_cadastradora,ativo
193009,DNOCS 4A. DR - SALVADOR - BA,22204.0,38490.0,43711000739.0,41200000.0,0,0,1,1
193010,DEPARTAMENTO NAC. DE OBRAS CONTRA AS SECAS,22204.0,48658.0,43711001115.0,39400174.0,0,0,1,1
193011,SUPERINTENDENCIA DO DESENV. DA AMAZONIA/AM,20602.0,2550.0,4931713000634.0,69010140.0,0,0,0,1
193012,SUPERINTENDENCIA DO DESENV. DA AMAZONIA-PA,20602.0,2550.0,4931713000120.0,66050000.0,0,0,1,1
193013,SUPERINTENDENCIA DO DESENV. DA AMAZONIA-RJ,20602.0,,,20021000.0,0,0,0,0
193014,SUPERINTENDENCIA DO DESENV. DA AMAZONIA-SP,20602.0,,,5401000.0,0,0,0,0
193015,SUPERINTENDENCIA DO DESENV. DA AMAZONIA-DF,20602.0,,,70070000.0,0,0,0,0
193016,SUPERINTENDENCIA DESENV.REGIAO CENTRO-OESTE,80201.0,,,70070000.0,0,0,0,0
193017,MPO-SUPER.DO DESENV.DO NORDESTE-SUDENE/MA,20601.0,9210.0,10890804000167.0,65020000.0,0,0,0,0
193018,SUPERINTENDENCIA DO DESENV. DO NORDESTE - PI,20601.0,12190.0,10890804000833.0,64000000.0,0,0,0,1
193019,SUPERINTENDENCIA DO DESENV. DO NORDESTE - CE,20601.0,13897.0,10890804000752.0,60000000.0,0,0,0,1
193020,SUPERINTENDENCIA DO DESENV. DO NORDESTE - RN,20601.0,17612.0,10890804001058.0,59020000.0,0,0,0,1
193021,SUPERINTENDENCIA DO DESENV. DO NORDESTE/PE,20601.0,25313.0,10890804000167.0,50670900.0,0,0,0,1
193022,SUPERINTENDENCIA DO DESENV. DO NORDESTE/BA,20601.0,38490.0,10890804000400.0,40000000.0,0,0,1,1
193023,SUDENE - MONTES CLAROS/ MG,20601.0,41238.0,10890804000590.0,39400000.0,0,0,0,1
193024,SUPERINTENDENCIA DO DESENV. DO NORDESTE- RJ,20601.0,,,20000000.0,0,0,0,0
193025,SUPERINTENDENCIA DO DESENV. DO NORDESTE- SP,20601.0,71072.0,57330000000096.0,1228000.0,0,0,0,1
193026,SUPERINTENDENCIA DO DESENV. DO NORDESTE- DF,20601.0,97012.0,10890804000671.0,70070000.0,0,0,0,1
193027,SUPERINTENDENCIA DO DESENV. DA REGIAO SUL,80202.0,,,90018000.0,0,0,0,0
193028,SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM,20603.0,2550.0,4407029000143.0,69075830.0,0,0,1,1
193029,DIRETORIA DE PROGRAMAS ESPECIAIS,20601.0,,,11111111.0,0,0,0,0
193030,CENTRO NAC.DE PESQ.P/A CONS.DE PRED.NATURAIS,20701.0,61816.0,3659166005686.0,12941680.0,0,0,0,1
193031,SUPERINTENDENCIA DO DESENV.DA REGIAO SUL,80202.0,,,96100000.0,0,0,0,0
193032,GERENCIA EXECUTIVA II - TEFE/AM,20701.0,,,69470000.0,0,0,0,0
193033,GERENCIA EXECUTIVA II - JI-PARANA/RO,20701.0,51.0,,78962050.0,0,0,1,1
193034,INST.BRAS.DO MEIO AMB.E DOS REC.NAT.REN.,20701.0,97012.0,3659166003551.0,70800200.0,0,0,0,1
193035,GERÊNCIA EXECUTIVA II IBAMA/SINOP/MT,20701.0,89850.0,,78550000.0,0,0,1,1
193036,CENTRO NAC.PESQ.CONSERVACAO PREDAD. NATURAIS,20701.0,,,70800200.0,0,0,0,0
193037,GERENCIA EXECUTIVA DE JUINA,20701.0,,,111.0,0,0,0,0
193038,GERENCIA EXECUTIVA DE BARREIRAS,20701.0,,,111.0,0,0,0,0
193039,GERENCIA EXECUTIVA DE EUNAPOLIS,20701.0,,,111.0,0,0,0,0
193040,GERENCIA EXECUTIVA DE IMPERATRIZ,20701.0,,,111.0,0,0,0,0
193041,SUPERINTENDENCIA DO DESENV. DA PESCA - RN,20701.0,,,50020000.0,0,0,0,0
193042,IBAMA-PARQUE NACIONAL DA SERRA DOS ORGAOS/RJ,20701.0,59153.0,3659166004795.0,10000000.0,0,0,0,1
193043,PARQUE NACIONAL DE ITATIAIA/RJ,20701.0,60038.0,3659166004876.0,28580000.0,0,0,0,1
193044,ESTACAO ECOLOGICA DE GUARAQUECABA/PR,20701.0,,,11111111.0,0,0,0,0
193045,PARQUE NACIONAL DA TIJUCA-RJ,20701.0,60011.0,3659166005171.0,20531590.0,0,0,0,1
193046,CENTRO DE SENSORIAMENTO REMOTO,20701.0,97012.0,3659166004604.0,70800200.0,0,0,1,1
193047,PARQUE NACIONAL DE BRASÍLIA,20701.0,97012.0,,70630000.0,0,0,0,1
193048,CENTRO NAC. EST.PROTEÇÃO E MANEJO DE CAVERNAS,20701.0,97012.0,,70800200.0,0,0,0,1
193049,"CENTRO DE CONSER,E MANEJO DE REP E ANFIBIOS",20701.0,93734.0,,111.0,0,0,0,1
193050,CENTRO DE PROTECAO PRIMATAS BRASILEIROS - PB,20701.0,20516.0,,58010480.0,0,0,0,1
193051,CTR.NAC.PESQU.P/CONSERV.PREDADORES NATURAIS,20701.0,,,70800200.0,0,0,0,0
193052,PARQUE NACIONAL DA RESTINGA DE JURUBATIBA,20701.0,,,111.0,0,0,0,0
193053,RESERVA BIOLOGICA UNIAO,20701.0,,,111.0,0,0,0,0
193054,SUFRAMA/CAIXA ECONOMICA FEDERAL - CEF,20603.0,,,69075000.0,0,0,0,0
193055,PROJ. DE MANEJO DE REC. NATURAIS DA VARZEA,20701.0,,,70818900.0,0,0,0,0
193056,PROJ. APOIO AO MANEJO FLOR. SUST. NA AMAZONIA,20701.0,,,70818900.0,0,0,0,0
193057,PROJ. RESERVAS EXTRATIVISTAS,20701.0,,,70818900.0,0,0,0,0
193094,PROJ.EMERG.PREV.CONTR.DE INCENDIO NA AMAZONIA,20701.0,,,70818900.0,0,0,0,0
193095,PROJ. DE MANEJO DE REC. NATURAIS DA VARZEA,20701.0,,,70818900.0,0,0,0,0
193096,PROJ. APOIO AO MANEJO FLOR. SUST. NA AMAZONIA,20701.0,,,70818900.0,0,0,0,0
193097,PROJ. RESERVAS EXTRATIVISTAS,20701.0,,,70818900.0,0,0,0,0
193098,SUPERINTENDENCIA DA BORRACHA - DF,20701.0,,,70070000.0,0,0,0,0
193099,MMA-IBAMA - DEFIN/DF,20701.0,97012.0,3659166000102.0,70818900.0,0,0,1,1
193100,IBAMA - SUPERINTENDENCIA ESTADUAL/AM,20701.0,2550.0,3659166000374.0,69075840.0,0,0,1,1
193101,IBAMA - SUPERINTENDENCIA ESTADUAL/AL,20701.0,27855.0,3659166000455.0,57052405.0,0,0,1,1
193102,IBAMA - SUPERINTENDENCIA ESTADUAL/AP,20701.0,6050.0,3659166000536.0,68900068.0,0,0,1,1
193103,IBAMA - SUPERINTENDENCIA ESTADUAL/BA,20701.0,38490.0,3659166002741.0,41900325.0,0,0,1,1
193104,IBAMA - SUPERINTENDENCIA ESTADUAL/CE,20701.0,13897.0,3659166000617.0,60040560.0,0,0,1,1
193105,IBAMA - SUPERINTENDENCIA ESTADUAL/AC,20701.0,1392.0,3659166000293.0,69918080.0,0,0,1,1
193106,MMA-IBAMA-SUPERINTENDENCIA ESTADUAL/DF,20701.0,97012.0,3659166000706.0,70070914.0,0,0,1,1
193107,IBAMA - SUPERINTENDENCIA ESTADUAL/ES,20701.0,57053.0,3659166000889.0,29050380.0,0,0,1,1
193108,IBAMA - GERêNCIA EXECUTIVA EM GOIáS,20701.0,93734.0,3659166000960.0,74605090.0,0,0,1,1
193109,IBAMA-JARDIM BOTANICO DO RIO DE JANEIRO/RJ,44206.0,60011.0,3659166001184.0,22460000.0,0,0,0,1
193110,SUPERINTENDENCIA ESTADUAL-IBAMA/MA,20701.0,9210.0,3659166002822.0,65071380.0,0,0,1,1
193111,IBAMA - SUPERINTENDENCIA ESTADUAL/MG,20701.0,41238.0,3659166001001.0,30110051.0,0,0,1,1
193112,IBAMA-SUPERINTENDENCIA ESTADUAL/MS,20701.0,90514.0,3659166001265.0,79020230.0,0,0,1,1
193113,MMA-IBAMA-SUPERINTENDENCIA ESTADUAL/MT,20701.0,90670.0,3659166001346.0,78055900.0,0,0,1,1
193114,IBAMA - SUPERINTENDENCIA ESTADUAL/PA,20701.0,4278.0,3659166001427.0,66087441.0,0,0,1,1
193115,MMA-IBAMA-SUPERINTENDENCIA ESTADUAL/PB,20701.0,20516.0,3659166002903.0,58040915.0,0,0,1,1
193116,IBAMA - SUPERINTENDENCIA ESTADUAL/PE,20701.0,25313.0,3659166001508.0,52060590.0,0,0,1,1
193117,IBAMA - SUPERINTENDENCIA ESTADUAL/PI,20701.0,12190.0,3659166003047.0,64052445.0,0,0,1,1
193118,IBAMA - SUPERINTENDENCIA ESTADUAL/PR,20701.0,75353.0,3659166001699.0,80060150.0,0,0,1,1
193119,IBAMA - SUPERINTENDENCIA ESTADUAL/RJ,20701.0,60011.0,3659166001770.0,20010010.0,0,0,1,1
193120,IBAMA - SUPERINTENDENCIA ESTADUAL/RN,20701.0,17612.0,3659166001850.0,59015350.0,0,0,1,1
193121,MMA-IBAMA-SUPERINTENDENCIA ESTADUAL/RO,20701.0,35.0,33633413014201.0,76803599.0,0,0,1,1
193122,IBAMA - SUPERINTENDENCIA ESTADUAL/RR,20701.0,3018.0,3659166002075.0,69310005.0,0,0,1,1
193123,IBAMA-CENTRO DE PESQUISA RIO GRANDE/RS,20701.0,88153.0,3659166003985.0,96200190.0,0,0,0,1
193124,IBAMA-SUPERINTENDENCIA ESTADUAL/RS,20701.0,88013.0,3659166002156.0,90050250.0,0,0,1,1
193125,IBAMA - SUPERINTENDENCIA ESTADUAL/SC,20701.0,81051.0,3659166002237.0,88010102.0,0,0,1,1
193126,IBAMA - SUPERINTENDENCIA ESTADUAL/SE,20701.0,31054.0,3659166002318.0,49081903.0,0,0,1,1
193127,IBAMA - CENTRO DE PESQUISA - PIRASSUNUNGA/SP,20701.0,68870.0,3659166003128.0,13641001.0,0,0,0,1
193128,IBAMA - CENTRO DE PESQUISA - SANTOS/SP,20701.0,70718.0,3659166003209.0,11035001.0,0,0,0,1
193129,IBAMA - SUPERINTENDENCIA ESTADUAL/SP,20701.0,71072.0,3659166002407.0,1417020.0,0,0,1,1
193130,ESCRITORIO REGIONAL DE PARNAIBA/PI,20701.0,11533.0,33667767001523.0,64200030.0,0,0,1,1
193131,IBAMA - CENTRO DE PESQUISA - RIO FORMOSO/PE,20701.0,25372.0,3659166002660.0,55578000.0,0,0,0,1
193132,IBAMA - CENTRO DE PESQUISA - ITAJAI/SC,20701.0,81051.0,3659166003390.0,88301700.0,0,0,0,1
193133,SECRETARIA DE PLANEJAMENTO - SEPLAG,20701.0,,,70000000.0,0,0,0,0
193134,DIRETORIA DE CONTR.E FISCALIZACAO-DIRCOF,20701.0,,,70000000.0,0,0,0,0
193135,DIRETORIA DE RECUR.NAT.RENOVAVEIS-DIREN,20701.0,,,70000000.0,0,0,0,0
193136,DIRETORIA DE INCENT.A PESQ.E DIV.-DIRPED,20701.0,,,70000000.0,0,0,0,0
193137,DIRETORIA DE ADMINIST.E FINAN¢AS/DIRAF,20701.0,97012.0,70010270000088.0,70000000.0,0,0,0,1
193138,DIRETORIA DE ECOSSISTEMAS/DIREC,20701.0,,,70000000.0,0,0,0,0
193139,MPO-SUPERINTEND. DO DESENV. DO NORDESTE-UO/PE,20601.0,25313.0,70011480000090.0,50670900.0,0,0,0,1
193140,SECRETARIA DO CONSELHO DELIBERATIVO,20601.0,25313.0,70013120000028.0,11111000.0,0,0,0,1
193141,GABINETE DA SUPERINTENDENCIA,20601.0,25313.0,70013160000070.0,11111000.0,0,0,0,1
193142,PROCURADORIA,20601.0,25313.0,70013200000083.0,11111000.0,0,0,0,1
193143,AUDITORIA,20601.0,25313.0,70013130000063.0,11111000.0,0,0,0,1
193144,ASSESSORIA DE SEGURANCA E INFORMACOES,20601.0,,,11111000.0,0,0,0,0
193145,COORDENADORIA DE COMUNICACAO SOCIAL,20601.0,,,11111000.0,0,0,0,0
193146,COORDENADORIA DE DESENVOLV. ORGANIZACIONAL,20601.0,,,11111000.0,0,0,0,0
193147,COORDENADORIA DE COOPERACAO INTERNACIONAL,20601.0,25313.0,,11111000.0,0,0,0,1
193148,DEPTO. DE PLANEJAMENTO POLITICO INSTITUCIONAL,20601.0,,,11111000.0,0,0,0,0
193149,DEPTO. DE PLANEJAMENTO SUB REGIONAL URBANO,20601.0,,,11111000.0,0,0,0,0
193150,DEPTO. DE PLANEJAMENTO SOCIO-ECONOMICO,20601.0,,,11111000.0,0,0,0,0
193151,DEPTO.DE PLANEJ.EM CIENCIA E TECNOLOGIA,20601.0,,,11111000.0,0,0,0,0
193152,DEPTO. DE PLANEJAMENTO DE RECURSOS NATURAIS,20601.0,,,11111000.0,0,0,0,0
193153,ASSESSORIA TECNICA,20601.0,,,11111000.0,0,0,0,0
193154,DEPTO.DE PLANEJ.ORCAMENTARIO E FINANCEIRO,20601.0,,,11111000.0,0,0,0,0
193155,DEPTO. DE PLANEJ. AGRICOLA E ABASTECIMENTO,20601.0,,,11111000.0,0,0,0,0
193156,DEPTO. DE PLANEJAMENTO INDUSTRIAL,20601.0,,,11111000.0,0,0,0,0
193157,DEPTO.DE PLANEJ.INFRA-EST.E SERV.ECONOMICOS,20601.0,,,11111000.0,0,0,0,0
193158,DEPTO. DE PLANEJ. INFRA-EST. E SERV. SOCIAIS,20601.0,,,11111000.0,0,0,0,0
193159,DEPTO. DE PROGRAMAS E PROJETOS,20601.0,,,11111000.0,0,0,0,0
193160,DEPTO. DE PROJETOS INDUSTRIAIS I,20601.0,,,11111000.0,0,0,0,0
193161,DEPTO. DE PROJETOS INDUSTRIAIS II,20601.0,,,11111000.0,0,0,0,0
193162,DEPTO. DE PROJETOS AGROPECUARIOS,20601.0,,,11111000.0,0,0,0,0
193163,DEPTO. DE PROJETOS AGROINDUSTRIAIS,20601.0,,,11111000.0,0,0,0,0
193164,DEPTO. DE PROJETOS ESPECIAIS,20601.0,,,11111000.0,0,0,0,0
193165,DEPTO. DE PROGRAMACAO E CONTROLE,20601.0,,,11111000.0,0,0,0,0
193166,DEPTO. DE PROJETOS DE AGRICULTURA IRRIGADA,20601.0,,,11111000.0,0,0,0,0
193167,DEPTO. DE PROGRAMACAO E SUPERVISAO,20601.0,25313.0,,11111000.0,0,0,0,1
193168,DEPTO. DE APOIO A PRODUCAO,20601.0,,,11111000.0,0,0,0,0
193169,DEPTO. DE RECURSOS HIDRICOS,20601.0,,,11111000.0,0,0,0,0
193170,DEPTO. DE ADMINISTRACAO E CONTROLE,20601.0,,,11111000.0,0,0,0,0
193171,COORDENADORIA DE RECUPERACAO DE AREAS,20601.0,,,11111000.0,0,0,0,0
193172,DEP.DE COORD.PROG.DE AP.ORG.PEQ.PROD.R.NORD.,20601.0,,,11111000.0,0,0,0,0
193173,DEPTO. DE COORD. DO PROGRAMA PADRE CICERO,20601.0,,,11111000.0,0,0,0,0
193174,COORDENADORIA DE DEFESA CIVIL,20601.0,,,11111000.0,0,0,0,0
193175,CTRO.DE EDUC.P/SAUDE E BEM ESTAR DO SERVIDOR,20601.0,,,11111000.0,0,0,0,0
193176,CENTRO DE DESENVOLVIMENTO DE PESSOAL,20601.0,,,11111000.0,0,0,0,0
193177,DIVISAO DE CARGOS E SALARIOS,20601.0,,,11111000.0,0,0,0,0
193178,DIVISAO DE CONTROLE DE PESSOAL,20601.0,,,11111000.0,0,0,0,0
193179,DEPARTAMENTO FINANCEIRO,20601.0,,,11111000.0,0,0,0,0
193180,DEPARTAMENTO DE ADMINISTRACAO,20601.0,,,11111000.0,0,0,0,0
193181,DEPARTAMENTO DE SERVICOS GERAIS,20601.0,,,11111000.0,0,0,0,0
193182,COORDENADORIA DE INFORMATICA,20601.0,,,11111000.0,0,0,0,0
193183,IBAMA - GERÊNCIA EXECUTIVA I - TOCANTINS,20701.0,97330.0,3659166003470.0,77021622.0,0,0,1,1
193184,UNIDADE DE ORGANIZACAO E PLANEJAMENTO,20601.0,,,11111000.0,0,0,0,0
193185,UNIDADE DE ORGANIZACAO E PLANEJAMENTO-UOP,20601.0,,,11111000.0,0,0,0,0
193186,CENT.NAC.CONS.E MANEJO TARTARUGAS MARINHAS/BA,20701.0,37214.0,33832551000170.0,48280000.0,0,0,0,1
193187,PARQUE NACIONAL DE FOZ DO IGUACU/PR,20701.0,75639.0,3659166003713.0,85857970.0,0,0,0,1
193188,IBAMA - FLORESTA DE CAPAO BONITO,20701.0,63053.0,3659166004019.0,18300970.0,0,0,0,1
193189,CENT.NAC.DOS QUELONIOS DA AMAZONIA/GO,20701.0,93734.0,3659166004280.0,74605090.0,0,0,0,1
193190,CENTRO DE ESTUDO DE MIGRACAO DE AVES/PB,20701.0,19658.0,3659166004108.0,58310000.0,0,0,0,1
193191,MMA-LPF-LABORATORIO DE PRODUTOS FLORESTAIS/DF,20701.0,97012.0,3659166003802.0,70800200.0,0,0,0,1
193192,DIRETORIA DE RECURSOS HUMANOS,20601.0,25313.0,,50000000.0,0,0,0,1
193193,IBAMA/DEFIN/BR 3173,20701.0,,,11111000.0,0,0,0,0
193194,SUDENE-ESCRITORIO DE REPRES.NO ESTADO DO R.J.,20601.0,60011.0,10890804001643.0,20040003.0,0,0,0,1
193195,DRH - UNIDADE DE ORGANIZACAO E PLANEJAMENTO,20601.0,,,111.0,0,0,0,0
193196,DAD - UNIDADE DE ORGANIZACAO E PLANEJAMENTO,20601.0,,,111.0,0,0,0,0
193197,DPO - UNIDADE DE ORGANIZACAO E PLANEJAMENTO,20601.0,,,111.0,0,0,0,0
193198,DPE - UNIDADE DE ORGANIZACAO E PLANEJAMENTO,20601.0,,,111.0,0,0,0,0
193199,DPS - UNIDADE DE ORGANIZACAO E PLANEJAMENTO,20601.0,,,111.0,0,0,0,0
193200,DIRETORIA DE PLANEJAMENTO GLOBAL,20601.0,,,11111000.0,0,0,0,0
193201,DIRETORIA DE ADMINISTRACAO DE INCENTIVOS,20601.0,,,11111000.0,0,0,0,0
193202,DIR.DE PROG.DE APOIO AO PEQ.PRODUTOR RURAL,20601.0,,,11111000.0,0,0,0,0
193203,DIRETORIA DE PROJETOS ESPECIAIS,20601.0,25313.0,,11111000.0,0,0,0,1
193204,DIRETORIA DE ADMINIST.GERAL-SUDENE-OLINDA/PE,20601.0,25313.0,,50000900.0,0,0,0,1
193205,MPO/SUDENE-ESCRITORIO DE REPRESENTACAO/PB,20601.0,20516.0,10890804001562.0,58030002.0,0,0,0,1
193206,MPO-SUDENE/ESCRITORIO DE REPRESENTACAO/SE,20601.0,31054.0,10890804001309.0,49000000.0,0,0,1,1
193207,ESCRIT. DE REPRESENTACAO DA SUDENE EM ALAGOAS,20601.0,27855.0,10890804001481.0,57000000.0,0,0,0,1
193208,PARQUE NACIONAL SERRA DOS ORGAOES/RJ - UGR,20701.0,,,11111111.0,0,0,0,0
193209,PARQUE NACIONAL APARADOS DA SERRA/RS - UGR,20701.0,,,11111111.0,0,0,0,0
193210,PARQUE NACIONAL DO ARAGUAIA/TO - UGR,20701.0,,,11111111.0,0,0,0,0
193211,PARQUE NACIONAL CHAPADA DOS VEADEIROS/GO -UGR,20701.0,93734.0,,11111111.0,0,0,0,1
193212,PARQUE NACIONAL DAS EMAS/GO - UGR,20701.0,93734.0,,11111111.0,0,0,0,1
193213,PARQUE NACIONAL CAPARAO/MG - UGR,20701.0,42412.0,,11111111.0,0,0,0,1
193214,PARQUE NACIONAL DE SAO JOAQUIM/SC - UGR,20701.0,,,11111111.0,0,0,0,0
193215,PARQUE NACIONAL DE MONTE PASCOAL/BA - UGR,20701.0,,,11111111.0,0,0,0,0
193216,PARQUE NACIONAL DA SERRA DA BOCAINA/SP - UGR,20701.0,62359.0,,11111111.0,0,0,0,1
193217,PARQUE NACIONAL PANTANAL MATOGROSSENSE/MT-UGR,20701.0,90670.0,,11111111.0,0,0,0,1
193218,PARQUE NACIONAL DA SERRA DA CANASTRA/MG - UGR,20701.0,41238.0,,11111111.0,0,0,0,1
193219,PARQUE NACIONAL DA AMAZONAS/PA - UGR,20701.0,,,11111111.0,0,0,0,0
193220,PARQUE NACIONAL DO PICO DA NEBLINA/AM - UGR,20701.0,,,11111111.0,0,0,0,0
193221,PARQUE NACIONAL SERRA DA CAPIVARA/PI - UGR,20701.0,,,11111111.0,0,0,0,0
193222,PARQUE NACIONAL DE PACAAS NOVOS/RO - UGR,20701.0,,,11111111.0,0,0,0,0
193223,PARQUE NACIONAL DE CABO ORANGE/AP - UGR,20701.0,,,11111111.0,0,0,0,0
193224,PARQUE NACIONAL DO JAU/AM - UGR,20701.0,,,11111111.0,0,0,0,0
193225,PARQUE NACIONAL LENCOIS MARANHENSES/AM - UGR,20701.0,,,11111111.0,0,0,0,0
193226,PARQUE NACIONAL MARINHO DOS ABROLHOS/BA - UGR,20701.0,,,11111111.0,0,0,0,0
193227,PARQUE NACIONAL SERRA DO CIPO/MG - UGR,20701.0,41238.0,,11111111.0,0,0,0,1
193228,PARQUE NACIONAL CHAPADA DA DIAMANTINA/BA -UGR,20701.0,,,11111111.0,0,0,0,0
193229,PARQUE NACIONAL LAGOA DO PEIXE/RS - UGR,20701.0,,,11111111.0,0,0,0,0
193230,PARQUE NACIONAL MARINHO F.DE NORONHA/PE - UGR,20701.0,,,11111111.0,0,0,0,0
193231,PARQUE NACIONAL GRANDE SERTAO VEREDAS/MG -UGR,20701.0,41238.0,,11111111.0,0,0,0,1
193232,PARQUE NACIONAL CHAPADA DOS GUIMARAES/MT -UGR,20701.0,90590.0,,11111111.0,0,0,0,1
193233,PARQUE NACIONAL SUPERAGUI/PR - UGR,20701.0,,,11111111.0,0,0,0,0
193234,PARQUE NACIONAL SERRA DO DIVISOR/AC - UGR,20701.0,,,11111111.0,0,0,0,0
193235,PARQUE NACIONAL MONTE RORAIMA/RR - UGR,20701.0,,,11111111.0,0,0,0,0
193236,PARQUE NACIONAL SERRA GERAL/RS - UGR,20701.0,,,11111111.0,0,0,0,0
193237,PARQUE NACIONAL DE ITATIAIA/RJ - UGR,20701.0,,,11111111.0,0,0,0,0
193238,PARQUE NACIONAL DO IGUACU/PR - UGR,20701.0,,,11111111.0,0,0,0,0
193239,PARQUE NACIONAL DE UBAJARA/CE - UGR,20701.0,,,11111111.0,0,0,0,0
193240,PARQUE NACIONAL SETE CIDADES/PI - UGR,20701.0,,,11111111.0,0,0,0,0
193241,PARQUE NACIONAL DA TIJUCA/RJ - UGR,20701.0,,,11111111.0,0,0,0,0
193242,PARQUE NACIONAL DE BRASILIA/DF - UGR,20701.0,,,11111111.0,0,0,0,0
193243,RESERVA BIOLOGICA DO ABUFARI/AM - UGR,20701.0,,,11111111.0,0,0,0,0
193244,RESERVA BIOLOGICA UNA/BA - UGR,20701.0,,,11111111.0,0,0,0,0
193245,RESERVA BIOLOGICA LAGO PIRATUBA/AP - UGR,20701.0,,,11111111.0,0,0,0,0
193246,RESERVA BIOLOGICA DO JARU/RO - UGR,20701.0,,,11111111.0,0,0,0,0
193247,RESERVA BIOLOGICA DE ATOL DAS ROCAS/RN - UGR,20701.0,,,11111111.0,0,0,0,0
193248,RESERVA BIOLOGICA CORREGO DO VEADO/ES - UGR,20701.0,,,11111111.0,0,0,0,0
193249,RESERVA BIOLOGICA GUAPORE/RO - UGR,20701.0,,,11111111.0,0,0,0,0
193250,RESERVA BIOLOGICA AUGUSTO RUSCHI/ES - UGR,20701.0,,,11111111.0,0,0,0,0
193251,RESERVA BIOLOGICA SERRA NEGRA/PE - UGR,20701.0,,,11111111.0,0,0,0,0
193252,RESERVA BIOLOGICA SOORETAMA/ES - UGR,20701.0,,,11111111.0,0,0,0,0
193253,RESERVA BIOLOGICA SALTINHO/PE - UGR,20701.0,,,11111111.0,0,0,0,0
193254,RESERVA BIOLOGICA COMBOIOS/ES - UGR,20701.0,,,11111111.0,0,0,0,0
193255,RESERVA BIOLOGICA DE GURUPI/MA - UGR,20701.0,,,11111111.0,0,0,0,0
193256,RESERVA BIOLOGICA SANTA ISABEL/SE - UGR,20701.0,,,11111111.0,0,0,0,0
193257,RESERVA BIOLOGICA CORREGO GRANDE/ES - UGR,20701.0,,,11111111.0,0,0,0,0
193258,RESERVA BIOLOGICA TAPIRAPE/PA - UGR,20701.0,,,11111111.0,0,0,0,0
193259,RESERVA BIOLOGICA TINGUA/RJ - UGR,20701.0,,,11111111.0,0,0,0,0
193260,RESERVA BIOLOGICA PEDRA TALHADA/AL - UGR,20701.0,,,11111111.0,0,0,0,0
193261,RESERVA BIOLOGICA GUARIBAS/PB - UGR,20701.0,,,11111111.0,0,0,0,0
193262,RESERVA BIOLOGICA MARINHA DO ARVOREDO/SC -UGR,20701.0,,,11111111.0,0,0,0,0
193263,RESERVA BIOLOGICA UATUMA/AM - UGR,20701.0,,,11111111.0,0,0,0,0
193264,RESERVA BIOLOGICA POCO DAS ANTAS/RJ - UGR,20701.0,,,11111111.0,0,0,0,0
193265,ESTACAO ECOLOGICA RIO ACRE/AC - UGR,20701.0,,,11111111.0,0,0,0,0
193266,ESTACAO ECOLOGICA ANAVILHANAS/AM - UGR,20701.0,,,11111111.0,0,0,0,0
193267,ESTACAO ECOLOGICA MARACA-JIPIOCA/AP - UGR,20701.0,,,11111111.0,0,0,0,0
193268,ESTACAO ECOLOGICA IQUE/MT - UGR,20701.0,90670.0,,11111111.0,0,0,0,1
193269,ESTACAO ECOLOGICA TAIAMA/MT - UGR,20701.0,90670.0,,11111111.0,0,0,0,1
193270,ESTACAO ECOLOGICA URUCUI-UNA/PI - UGR,20701.0,,,11111111.0,0,0,0,0
193271,ESTACAO ECOLOGICA MARACA/RR - UGR,20701.0,,,11111111.0,0,0,0,0
193272,ESTACAO ECOLOGICA ARACURI-ESMERALDA/RS - UGR,20701.0,,,11111111.0,0,0,0,0
193273,ESTACAO ECOLOGICA JARI/PA - UGR,20701.0,,,11111111.0,0,0,0,0
193274,ESTACAO ECOLOGICA SERRA DAS ARARAS/MT - UGR,20701.0,90670.0,,11111111.0,0,0,0,1
193275,ESTACAO ECOLOGICA GUARAQUECABA/PR - UGR,20701.0,,,11111111.0,0,0,0,0
193276,ESTACAO ECOLOGICA SIRIDO/RN - UGR,20701.0,,,11111111.0,0,0,0,0
193277,ESTACAO ECOLOGICA CARACARAI/RR - UGR,20701.0,,,11111111.0,0,0,0,0
193278,ESTACAO ECOLOGICA NIQUIA/RR - UGR,20701.0,,,11111111.0,0,0,0,0
193279,ESTACAO ECOLOGICA TAIM/RS - UGR,20701.0,,,11111111.0,0,0,0,0
193280,ESTACAO ECOLOGICA PIRAPITINGA/MG - UGR,20701.0,41238.0,,11111111.0,0,0,0,1
193281,ESTACAO ECOLOGICA CARIJOS/SC - UGR,20701.0,,,11111111.0,0,0,0,0
193282,ESTACAO ECOLOGICA TAMOIOS/RJ - UGR,20701.0,,,11111111.0,0,0,0,0
193283,ESTACAO ECOLOGICA FOZ SAO FRANCISCO/AL - UGR,20701.0,,,11111111.0,0,0,0,0
193284,ESTACAO ECOLOGICA AIUABA/CE - UGR,20701.0,,,11111111.0,0,0,0,0
193285,ESTACAO ECOLOGICA ITABAIANA/SE - UGR,20701.0,,,11111111.0,0,0,0,0
193286,RESERVA ECOLOGICA SAUIM-CASTANHEIRAS/AM - UGR,20701.0,,,11111111.0,0,0,0,0
193287,RESERVA ECOLOGICA ILHA DOS LOBOS/RS - UGR,20701.0,,,11111111.0,0,0,0,0
193288,RESERVA ECOLOGICA JUTAI-SOLIMOES/AM - UGR,20701.0,,,11111111.0,0,0,0,0
193289,RESERVA ECOLOGICA RASO DA CATARINA/BA - UGR,20701.0,,,11111111.0,0,0,0,0
